source,target,weight,relation
solid,good,2.0,/r/SimilarTo
solid,sound,2.0,/r/SimilarTo
strong,grammar,2.0,/r/HasContext
strong,sound,2.0,/r/SimilarTo
superior,astronomy,2.0,/r/HasContext
superior,high,2.0,/r/RelatedTo
support,military,2.0,/r/HasContext
support,activity,2.0,/r/IsA
support,device,2.0,/r/IsA
support,operation,2.0,/r/IsA
support,act,2.0,/r/MannerOf
support,give,2.0,/r/MannerOf
support,hold,2.0,/r/Synonym
support,back,2.0,/r/Synonym
symptom,medicine,2.0,/r/HasContext
tube,anatomy,2.0,/r/HasContext
tube,structure,2.0,/r/IsA
tube,supply,2.0,/r/MannerOf
wave,physics,2.0,/r/HasContext
wave,motion,4.951,/r/RelatedTo
wave,movement,5.69,/r/RelatedTo
wave,rise,2.0,/r/IsA
wave,woman,2.0,/r/IsA
wave,dress,2.0,/r/MannerOf
wave,ocean,8.329,/r/RelatedTo
wave,action,3.015,/r/RelatedTo
wave,hand,4.31,/r/RelatedTo
wave,water,6.283,/r/RelatedTo
wave,roll,2.0,/r/Synonym
write,computer_science,2.0,/r/HasContext
write,writing,2.0,/r/HasContext
write,think,2.0,/r/HasPrerequisite
write,communicate,2.0,/r/MotivatedByGoal
write,record,2.0,/r/MannerOf
writing,paper,6.512,/r/RelatedTo
writing,eat,2.0,/r/HasSubevent
writing,think,2.828,/r/HasSubevent
writing,activity,3.489,/r/RelatedTo
writing,action,4.155,/r/RelatedTo
writing,book,2.454,/r/RelatedTo
writing,communication,2.0,/r/UsedFor
writing,hand,4.235,/r/RelatedTo
writing,reading,2.262,/r/RelatedTo
writing,use,2.327,/r/RelatedTo
writing,write,2.764,/r/RelatedTo
writing,communicate,4.472,/r/UsedFor
read_newspaper,close,2.0,/r/HasLastSubevent
read_newspaper,open,4.0,/r/HasPrerequisite
read_newspaper,learn,2.0,/r/MotivatedByGoal
buying,money,2.828,/r/HasPrerequisite
buying,sharp,2.0,/r/HasSubevent
buying,study,2.0,/r/HasSubevent
movement,change,2.0,/r/IsA
movement,action,2.0,/r/IsA
movement,watch,2.0,/r/PartOf
movement,motion,2.0,/r/Synonym
entertaining,fun,2.828,/r/HasPrerequisite
entertaining,having_fun,2.828,/r/UsedFor
fun,activity,2.0,/r/IsA
judge,judge,3.464,/r/HasPrerequisite
judge,official,2.0,/r/IsA
judge,think,2.0,/r/MannerOf
judge,court,5.259,/r/RelatedTo
judge,person,2.738,/r/RelatedTo
hard,solid,2.0,/r/SimilarTo
hard,strong,2.0,/r/Synonym
unhealthy,ill,2.0,/r/RelatedTo
white,color,2.0,/r/IsA
white,man,2.0,/r/IsA
white,light,2.0,/r/SimilarTo
white,good,2.0,/r/SimilarTo
pain,bad,2.0,/r/HasProperty
pain,symptom,2.0,/r/IsA
fall,change,2.0,/r/MannerOf
fall,change_state,2.0,/r/MannerOf
fall,travel,2.0,/r/MannerOf
fall,fall,2.0,/r/MannerOf
fall,be,2.0,/r/MannerOf
fall,die,2.0,/r/MannerOf
fall,break,2.0,/r/RelatedTo
fall,drop,2.0,/r/Synonym
fall,decrease,2.0,/r/Synonym
traveling,reading,2.828,/r/HasSubevent
traveling,travel,2.0,/r/Synonym
action,act,2.0,/r/IsA
action,work,2.0,/r/IsA
action,drive,2.0,/r/IsA
action,state,2.0,/r/IsA
action,gun,2.0,/r/PartOf
action,natural_process,2.0,/r/Synonym
agaric,fungus,2.0,/r/IsA
agency,action,2.0,/r/IsA
agency,representation,2.0,/r/Synonym
agent,official,2.0,/r/IsA
agent,substance,2.0,/r/IsA
agent,person,2.512,/r/RelatedTo
official,skilled_worker,2.0,/r/IsA
substance,part,2.0,/r/IsA
substance,substance,2.0,/r/IsA
quality,degree,2.0,/r/IsA
quality,property,2.0,/r/IsA
quality,good,4.02,/r/RelatedTo
organism,system,2.0,/r/IsA
organism,die,2.0,/r/NotDesires
animal_order,order,2.0,/r/IsA
area,place,2.0,/r/IsA
area,structure,2.0,/r/IsA
area,body_part,2.0,/r/IsA
place,passage,2.0,/r/IsA
place,condition,2.0,/r/IsA
place,rank,2.0,/r/MannerOf
place,order,2.0,/r/MannerOf
place,area,2.542,/r/RelatedTo
place,position,2.0,/r/Synonym
place,space,2.0,/r/Synonym
place,seat,2.0,/r/Synonym
place,home,2.0,/r/Synonym
place,rate,2.0,/r/Synonym
place,put,2.0,/r/Synonym
place,set,2.0,/r/Synonym
structure,body_part,2.0,/r/IsA
structure,building,4.474,/r/RelatedTo
arthropod_family,family,2.0,/r/IsA
australia,country,2.0,/r/IsA
australia,australia,2.0,/r/PartOf
part,object,2.0,/r/IsA
part,line,2.0,/r/IsA
part,hair,2.0,/r/PartOf
part,character,2.0,/r/Synonym
part,separate,2.0,/r/Synonym
surface,open,2.0,/r/Synonym
surface,coat,2.0,/r/Synonym
list,list,2.0,/r/IsA
list,move,2.0,/r/MannerOf
list,number,2.0,/r/Synonym
bird_family,family,2.0,/r/IsA
board,surface,3.478,/r/RelatedTo
board,live,2.0,/r/MannerOf
board,game,3.9,/r/RelatedTo
board,wood,5.871,/r/RelatedTo
board,writing,2.156,/r/RelatedTo
board,building,2.0,/r/UsedFor
system,body_part,2.0,/r/IsA
system,group,2.0,/r/IsA
system,substance,2.0,/r/IsA
system,organization,2.0,/r/Synonym
collection,group,2.0,/r/IsA
blow,discharge,2.0,/r/MannerOf
blow,form,2.0,/r/MannerOf
blow,rest,2.0,/r/MannerOf
blow,move,2.0,/r/MannerOf
blow,sound,2.0,/r/MannerOf
blow,be,2.0,/r/MannerOf
blow,fight,2.0,/r/PartOf
blow,action,3.359,/r/RelatedTo
blow,air,3.823,/r/RelatedTo
blow,mouth,2.717,/r/RelatedTo
blow,wind,5.215,/r/RelatedTo
touch,act,2.0,/r/IsA
touch,attack,2.0,/r/IsA
touch,change,2.0,/r/MannerOf
touch,touch,2.0,/r/MannerOf
touch,action,2.445,/r/RelatedTo
touch,finger,3.933,/r/RelatedTo
touch,hand,3.57,/r/RelatedTo
touch,skin,2.064,/r/RelatedTo
covering,cover,2.0,/r/Synonym
garment,clothing,2.0,/r/IsA
garment,dress,2.0,/r/Synonym
organization,activity,2.0,/r/IsA
organization,company,3.412,/r/RelatedTo
organization,group,5.604,/r/RelatedTo
organization,people,2.043,/r/RelatedTo
condition,state,3.52,/r/RelatedTo
control,activity,2.0,/r/IsA
control,see,2.0,/r/Synonym
skilled_worker,worker,2.0,/r/IsA
cry,sound,2.0,/r/IsA
cry,change,2.0,/r/MannerOf
cry,utter,2.0,/r/MannerOf
cry,action,4.048,/r/RelatedTo
cry,eye,2.75,/r/RelatedTo
cry,water,2.358,/r/RelatedTo
day,time,4.894,/r/RelatedTo
day,time_period,2.0,/r/IsA
day,day,2.0,/r/PartOf
day,sun,2.703,/r/RelatedTo
degree,property,2.0,/r/IsA
degree,state,2.0,/r/IsA
degree,heat,2.473,/r/RelatedTo
degree,measure,3.921,/r/RelatedTo
degree,paper,2.686,/r/RelatedTo
property,object,2.0,/r/IsA
property,house,3.85,/r/RelatedTo
property,land,6.867,/r/RelatedTo
property,place,2.0,/r/Synonym
dicot_family,family,2.0,/r/IsA
discharge,material,2.0,/r/IsA
discharge,remove,2.0,/r/MannerOf
discharge,spread,2.0,/r/MannerOf
discharge,fire,2.0,/r/Synonym
discharge,drop,2.0,/r/Synonym
discharge,free,2.0,/r/Synonym
material,substance,2.0,/r/IsA
material,fabric,2.0,/r/Synonym
word,order,2.0,/r/IsA
word,part,2.005,/r/RelatedTo
word,god,2.0,/r/RelatedTo
edible_fruit,fruit,2.0,/r/IsA
england,country,2.828,/r/IsA
england,europe,2.0,/r/PartOf
england,united_kingdom,2.0,/r/PartOf
europe,collection,2.0,/r/IsA
fish_family,family,2.0,/r/IsA
france,country,6.633,/r/IsA
france,europe,2.0,/r/PartOf
fungus_family,family,2.0,/r/IsA
green,color,6.27,/r/RelatedTo
green,grass,2.704,/r/RelatedTo
green,ill,2.0,/r/SimilarTo
green,park,2.0,/r/Synonym
color,change,2.0,/r/MannerOf
color,green,6.066,/r/RelatedTo
color,light,2.309,/r/RelatedTo
color,paint,2.904,/r/RelatedTo
top,covering,2.0,/r/IsA
top,side,2.0,/r/IsA
top,turn,2.0,/r/IsA
top,complete,2.0,/r/MannerOf
top,hit,2.0,/r/MannerOf
top,supply,2.0,/r/MannerOf
top,lie,2.0,/r/MannerOf
top,ship,2.0,/r/PartOf
top,high,2.0,/r/RelatedTo
top,beat,2.0,/r/Synonym
top,clear,2.0,/r/Synonym
top,lead,2.0,/r/Synonym
high,degree,2.0,/r/IsA
high,superior,2.0,/r/RelatedTo
high,top,2.0,/r/RelatedTo
india,country,3.464,/r/IsA
inflammation,symptom,2.0,/r/IsA
italy,country,3.464,/r/IsA
italy,europe,2.0,/r/PartOf
japan,country,4.0,/r/IsA
judaism,religion,2.0,/r/IsA
leg,support,2.0,/r/IsA
leg,cut,2.0,/r/IsA
leg,chair,2.0,/r/PartOf
leg,table,2.0,/r/PartOf
leg,body,6.438,/r/RelatedTo
leg,body_part,4.615,/r/RelatedTo
leg,foot,7.159,/r/RelatedTo
leg,part,4.97,/r/RelatedTo
leg,hold,2.0,/r/UsedFor
letter,character,3.294,/r/RelatedTo
letter,paper,2.433,/r/RelatedTo
letter,write,2.0,/r/MannerOf
letter,word,4.899,/r/PartOf
letter,communication,4.472,/r/UsedFor
letter,note,4.625,/r/RelatedTo
letter,post,2.854,/r/RelatedTo
letter,writing,2.902,/r/RelatedTo
mark,change,2.0,/r/MannerOf
mark,name,3.165,/r/RelatedTo
mark,sign,2.0,/r/Synonym
mark,check,2.0,/r/Synonym
mark,score,2.0,/r/Synonym
mark,set,2.0,/r/Synonym
shape,form,2.0,/r/Synonym
shape,condition,2.0,/r/Synonym
mammal_family,family,2.0,/r/IsA
man,person,4.485,/r/RelatedTo
man,work,2.0,/r/MannerOf
match,score,2.0,/r/IsA
match,supply,2.0,/r/MannerOf
match,catch,2.0,/r/Synonym
match,fire,2.0,/r/UsedFor
measure,container,2.0,/r/IsA
measure,judge,2.0,/r/MannerOf
measure,be,2.0,/r/MannerOf
measure,bill,2.0,/r/Synonym
measuring_instrument,instrument,2.0,/r/IsA
natural_process,process,2.0,/r/IsA
press,machine,2.0,/r/IsA
press,touch,2.0,/r/MannerOf
press,make,2.0,/r/MannerOf
press,be,2.0,/r/MannerOf
press,down,2.492,/r/RelatedTo
noise,sound,2.0,/r/IsA
noise,cry,2.0,/r/IsA
orchid,flower,2.0,/r/IsA
organic_process,process,2.0,/r/IsA
throw,movement,2.0,/r/IsA
throw,put,2.0,/r/MannerOf
throw,turn,2.0,/r/MannerOf
throw,shape,2.0,/r/MannerOf
throw,move,2.0,/r/MannerOf
throw,give,2.0,/r/Synonym
throw,hold,2.0,/r/Synonym
passage,structure,2.0,/r/IsA
representation,activity,2.0,/r/IsA
representation,right,2.0,/r/IsA
representation,body,2.0,/r/IsA
representation,state,2.0,/r/IsA
plant_order,order,2.0,/r/IsA
post,position,2.0,/r/Synonym
post,call,2.0,/r/MannerOf
post,record,2.0,/r/MannerOf
post,transfer,2.0,/r/MannerOf
post,list,2.0,/r/MannerOf
post,office,2.12,/r/RelatedTo
rank,line,2.0,/r/IsA
rank,be,2.0,/r/MannerOf
rank,military,4.165,/r/RelatedTo
rank,position,2.404,/r/RelatedTo
rank,rate,2.0,/r/Synonym
rate,charge,2.0,/r/IsA
rate,judge,2.0,/r/MannerOf
rate,measure,2.0,/r/MannerOf
rate,be,2.0,/r/MannerOf
worker,person,2.0,/r/IsA
stock,handle,2.0,/r/IsA
stock,support,2.0,/r/IsA
stock,flower,2.0,/r/IsA
stock,supply,2.0,/r/MannerOf
stock,gun,2.0,/r/PartOf
stock,store,2.0,/r/Synonym
strike,attack,2.0,/r/MannerOf
strike,score,2.0,/r/IsA
strike,form,2.0,/r/MannerOf
strike,read,2.0,/r/MannerOf
strike,touch,2.0,/r/MannerOf
strike,make,2.0,/r/MannerOf
strike,hit,2.0,/r/Synonym
strike,fall,2.0,/r/Synonym
vine,plant,2.0,/r/IsA
be,take,2.0,/r/MannerOf
fight,fight,2.0,/r/MannerOf
take,head,2.0,/r/MannerOf
take,use,2.0,/r/RelatedTo
take,act,2.0,/r/MannerOf
take,return,2.0,/r/Synonym
take,contract,2.0,/r/Synonym
take,remove,2.0,/r/Synonym
take,learn,2.0,/r/Synonym
take,drive,2.0,/r/Synonym
take,lead,2.0,/r/Synonym
take,film,2.0,/r/Synonym
transport,move,2.871,/r/RelatedTo
make,act,2.0,/r/MannerOf
make,change,2.0,/r/MannerOf
make,see,2.0,/r/MannerOf
make,pass,2.0,/r/MannerOf
make,look,2.0,/r/MannerOf
make,be,2.0,/r/MannerOf
make,draw,2.0,/r/Synonym
make,cook,2.0,/r/Synonym
make,hold,2.0,/r/Synonym
make,take,2.0,/r/Synonym
make,name,2.0,/r/Synonym
make,form,2.0,/r/Synonym
supply,give,2.0,/r/MannerOf
remove,transfer,2.0,/r/MannerOf
change_state,change,2.0,/r/MannerOf
utter,talk,2.0,/r/Synonym
spread,cover,2.0,/r/MannerOf
spread,move,2.0,/r/MannerOf
farm,work,2.0,/r/MannerOf
farm,animal,5.128,/r/RelatedTo
farm,building,2.431,/r/RelatedTo
farm,country,6.078,/r/RelatedTo
farm,field,3.18,/r/RelatedTo
farm,food,5.475,/r/RelatedTo
farm,grow,2.0,/r/Synonym
farm,home,4.353,/r/RelatedTo
farm,house,3.96,/r/RelatedTo
farm,land,5.188,/r/RelatedTo
farm,place,7.356,/r/RelatedTo
full,change,2.0,/r/MannerOf
full,beat,2.0,/r/MannerOf
full,complete,2.0,/r/SimilarTo
full,full,2.0,/r/Synonym
stick,force,2.0,/r/MannerOf
stick,fasten,2.0,/r/MannerOf
stick,be,2.0,/r/MannerOf
stick,long,2.507,/r/RelatedTo
stick,tree,5.182,/r/RelatedTo
stick,wood,6.359,/r/RelatedTo
stick,joint,2.0,/r/Synonym
ill,unhealthy,2.0,/r/RelatedTo
ill,bad,2.0,/r/SimilarTo
ill,green,2.0,/r/SimilarTo
greece,europe,2.0,/r/PartOf
fabric,clothing,2.828,/r/UsedFor
