Cues,Coverage,Unknown,R1missing,R2missing,R3missing
类型,0.688405797101449,0.0727272727272727,0.0181818181818182,0.163636363636364,0.309090909090909
籽,0.576923076923077,0.0545454545454545,0,0.236363636363636,0.4
粉,0.738255033557047,0,0,0.0909090909090909,0.2
粉丝,0.65034965034965,0,0,0.127272727272727,0.272727272727273
粉刺,0.7125,0,0,0.0181818181818182,0.0727272727272727
粉尘,0.776223776223776,0,0,0.109090909090909,0.290909090909091
粉末,0.694444444444444,0.0363636363636364,0,0.163636363636364,0.218181818181818
粉碎,0.669230769230769,0,0,0.272727272727273,0.363636363636364
粉笔,0.8,0,0.0181818181818182,0.109090909090909,0.236363636363636
粉红,0.765957446808511,0,0,0.163636363636364,0.272727272727273
粉红色,0.744525547445255,0,0,0.2,0.309090909090909
粉色,0.8,0,0,0.145454545454545,0.218181818181818
粒子,0.678832116788321,0.0363636363636364,0.0181818181818182,0.181818181818182,0.309090909090909
粗,0.733333333333333,0,0,0,0
粗俗,0.528985507246377,0,0,0.127272727272727,0.363636363636364
粗心,0.786764705882353,0,0,0.2,0.327272727272727
粗暴,0.861538461538462,0,0,0.2,0.436363636363636
粗糙,0.71830985915493,0,0,0.145454545454545,0.272727272727273
粗鲁,0.671641791044776,0.0363636363636364,0.0181818181818182,0.218181818181818,0.327272727272727
粘,0.443661971830986,0,0,0.145454545454545,0.272727272727273
粘土,0.718518518518519,0,0,0.236363636363636,0.309090909090909
粘液,0.699248120300752,0,0,0.236363636363636,0.345454545454545
粘稠,0.705882352941177,0,0,0.181818181818182,0.345454545454545
粤语,0.466216216216216,0,0,0.109090909090909,0.2
粥,0.581560283687943,0,0,0.163636363636364,0.272727272727273
粪便,0.76978417266187,0,0,0.181818181818182,0.290909090909091
粮仓,0.778571428571429,0,0,0.145454545454545,0.309090909090909
粮食,0.876623376623377,0,0,0.0363636363636364,0.163636363636364
精,0.716312056737589,0.0181818181818182,0,0.2,0.236363636363636
精准,0.693877551020408,0.0181818181818182,0,0.0909090909090909,0.236363636363636
精力,0.863636363636364,0,0,0.236363636363636,0.363636363636364
精华,0.5,0,0.0181818181818182,0.381818181818182,0.454545454545455
精子,0.524475524475524,0,0,0.145454545454545,0.254545454545455
精密,0.907692307692308,0,0,0.236363636363636,0.4
精巧,0.706666666666667,0,0,0.0909090909090909,0.181818181818182
精彩,0.847328244274809,0,0.0181818181818182,0.254545454545455,0.345454545454545
精明,0.666666666666667,0,0,0.254545454545455,0.345454545454545
精油,0.639097744360902,0,0,0.236363636363636,0.345454545454545
精液,0.678082191780822,0.0363636363636364,0,0.127272727272727,0.218181818181818
精灵,0.631944444444444,0,0,0.145454545454545,0.236363636363636
精疲力尽,0.695364238410596,0,0,0.0909090909090909,0.163636363636364
精确,0.775510204081633,0,0.0181818181818182,0.109090909090909,0.2
精神,0.635135135135135,0,0,0.0909090909090909,0.218181818181818
精神病,0.74,0,0,0.0909090909090909,0.181818181818182
精细,0.726027397260274,0,0,0.127272727272727,0.218181818181818
精美,0.849206349206349,0.0181818181818182,0,0.254545454545455,0.454545454545455
精致,0.719424460431655,0.0181818181818182,0.0181818181818182,0.181818181818182,0.272727272727273
精英,0.693430656934307,0,0.0181818181818182,0.163636363636364,0.327272727272727
精通,0.755555555555556,0.0181818181818182,0.0181818181818182,0.218181818181818,0.309090909090909
糊,0.520833333333333,0,0,0.127272727272727,0.254545454545455
糊口,0.824427480916031,0,0,0.254545454545455,0.363636363636364
糊涂,0.595238095238095,0,0.0181818181818182,0.272727272727273,0.418181818181818
糕,0.682119205298013,0,0,0.0727272727272727,0.181818181818182
糕点,0.545454545454545,0,0,0.127272727272727,0.272727272727273
糖,0.477124183006536,0,0.0181818181818182,0.0909090909090909,0.109090909090909
糖果,0.585034013605442,0.0181818181818182,0,0.0909090909090909,0.236363636363636
糖浆,0.515923566878981,0,0,0.0363636363636364,0.109090909090909
糟,0.648,0,0,0.290909090909091,0.436363636363636
糟糕,0.675496688741722,0,0,0.0363636363636364,0.218181818181818
糟蹋,0.807407407407407,0,0,0.2,0.345454545454545
系,0.637037037037037,0.0181818181818182,0.0181818181818182,0.218181818181818,0.309090909090909
系列,0.783216783216783,0,0,0.145454545454545,0.254545454545455
系统,0.744186046511628,0,0,0.254545454545455,0.4
素养,0.834532374100719,0.0181818181818182,0,0.163636363636364,0.309090909090909
素描,0.760869565217391,0,0,0.181818181818182,0.309090909090909
素菜,0.684210526315789,0,0,0.0909090909090909,0.145454545454545
素质,0.731884057971015,0.0181818181818182,0,0.181818181818182,0.309090909090909
索取,0.688888888888889,0.0181818181818182,0,0.218181818181818,0.327272727272727
紧,0.789473684210526,0,0,0.0909090909090909,0.145454545454545
紧密,0.731707317073171,0.0181818181818182,0.0181818181818182,0.272727272727273,0.472727272727273
紧张,0.745454545454545,0,0,0,0
紧急,0.827338129496403,0,0.0363636363636364,0.2,0.236363636363636
紧身裤,0.668918918918919,0,0,0.127272727272727,0.181818181818182
紧迫,0.803030303030303,0,0,0.236363636363636,0.363636363636364
紫色,0.62,0,0.0181818181818182,0.0909090909090909,0.163636363636364
累,0.746478873239437,0.0181818181818182,0.0181818181818182,0.145454545454545,0.254545454545455
累了,0.617021276595745,0,0.0181818181818182,0.145454545454545,0.272727272727273
累计,0.646616541353383,0.0181818181818182,0,0.254545454545455,0.327272727272727
繁华,0.613138686131387,0,0,0.2,0.309090909090909
繁多,0.805970149253731,0,0,0.181818181818182,0.381818181818182
繁忙,0.787234042553192,0.0363636363636364,0,0.145454545454545,0.290909090909091
繁杂,0.669354838709677,0,0,0.254545454545455,0.490909090909091
繁殖,0.657342657342657,0.0181818181818182,0,0.145454545454545,0.254545454545455
繁琐,0.771428571428571,0.0181818181818182,0,0.163636363636364,0.290909090909091
繁荣,0.833333333333333,0,0,0.163636363636364,0.327272727272727
繁重,0.842105263157895,0.0181818181818182,0,0.2,0.381818181818182
纠纷,0.869565217391304,0.0181818181818182,0,0.2,0.290909090909091
纠结,0.731884057971015,0,0,0.2,0.290909090909091
纠缠,0.722222222222222,0,0,0.290909090909091,0.418181818181818
红,0.803921568627451,0,0.0181818181818182,0.0363636363636364,0.163636363636364
红军,0.685314685314685,0,0,0.145454545454545,0.254545454545455
红包,0.804195804195804,0.0181818181818182,0.0181818181818182,0.127272727272727,0.254545454545455
红十字,0.711409395973154,0,0,0.0727272727272727,0.218181818181818
红叶,0.604026845637584,0,0,0.0909090909090909,0.2
红娘,0.493243243243243,0.0181818181818182,0,0.127272727272727,0.181818181818182
红尘,0.445205479452055,0.0181818181818182,0,0.145454545454545,0.2
红旗,0.891304347826087,0,0,0.163636363636364,0.327272727272727
红晕,0.768707482993197,0,0,0.127272727272727,0.2
红灯,0.726666666666667,0,0,0.0727272727272727,0.2
红烧,0.678321678321678,0.0181818181818182,0,0.145454545454545,0.254545454545455
红烧肉,0.664429530201342,0,0,0.0727272727272727,0.218181818181818
红的,0.705882352941177,0,0,0.0727272727272727,0.145454545454545
红细胞,0.438709677419355,0,0,0.0363636363636364,0.145454545454545
红绿灯,0.709219858156028,0,0.0181818181818182,0.127272727272727,0.290909090909091
红色,0.852112676056338,0.0363636363636364,0.0181818181818182,0.145454545454545,0.254545454545455
红花,0.67741935483871,0,0,0.0545454545454545,0.127272727272727
红茶,0.603896103896104,0,0,0.0545454545454545,0.145454545454545
红豆,0.493150684931507,0.0181818181818182,0,0.127272727272727,0.218181818181818
红酒,0.666666666666667,0,0.0181818181818182,0.109090909090909,0.254545454545455
红领巾,0.737588652482269,0.0181818181818182,0,0.163636363636364,0.272727272727273
红颜,0.492857142857143,0.0363636363636364,0.0181818181818182,0.181818181818182,0.254545454545455
纤细,0.715277777777778,0,0,0.145454545454545,0.236363636363636
纤维,0.730769230769231,0.0181818181818182,0.0181818181818182,0.218181818181818,0.4
约会,0.883561643835616,0,0,0.0909090909090909,0.254545454545455
约定,0.696969696969697,0,0,0,0
约束,0.86013986013986,0,0.0181818181818182,0.109090909090909,0.272727272727273
约炮,0.496503496503497,0.0545454545454545,0,0.145454545454545,0.254545454545455
级别,0.676923076923077,0.0727272727272727,0,0.236363636363636,0.4
纪录片,0.560810810810811,0,0,0.127272727272727,0.181818181818182
纪律,0.784172661870504,0,0,0.163636363636364,0.309090909090909
纪念,0.657534246575342,0,0,0.109090909090909,0.236363636363636
纪念日,0.746376811594203,0.0181818181818182,0,0.2,0.290909090909091
纪念碑,0.634328358208955,0.0181818181818182,0,0.218181818181818,0.345454545454545
纯,0.796052631578947,0,0,0.0727272727272727,0.163636363636364
纯净,0.808510638297872,0,0,0.181818181818182,0.254545454545455
纯洁,0.86013986013986,0,0.0181818181818182,0.145454545454545,0.236363636363636
纯真,0.862068965517241,0,0,0.0909090909090909,0.272727272727273
纯粹,0.78030303030303,0,0,0.236363636363636,0.363636363636364
纱,0.597222222222222,0.0181818181818182,0,0.145454545454545,0.236363636363636
纲要,0.701986754966887,0,0,0.0909090909090909,0.163636363636364
纲领,0.634328358208955,0,0.0363636363636364,0.218181818181818,0.309090909090909
纳粹,0.756410256410256,0,0,0,0.163636363636364
纵火,0.6015625,0.0181818181818182,0,0.272727272727273,0.4
纸,0.873333333333333,0,0,0.127272727272727,0.145454545454545
纸巾,0.627586206896552,0,0,0.145454545454545,0.218181818181818
纸币,0.763358778625954,0,0,0.272727272727273,0.345454545454545
纸张,0.764705882352941,0,0,0.0363636363636364,0.181818181818182
纸条,0.673333333333333,0,0,0.109090909090909,0.163636363636364
纸片,0.703448275862069,0,0,0.0727272727272727,0.290909090909091
纹身,0.647482014388489,0,0,0.145454545454545,0.327272727272727
纺织,0.446043165467626,0.0181818181818182,0,0.145454545454545,0.327272727272727
纽带,0.739130434782609,0.0363636363636364,0,0.2,0.290909090909091
纽扣,0.78169014084507,0,0.0181818181818182,0.163636363636364,0.236363636363636
纽约,0.60958904109589,0,0,0.109090909090909,0.236363636363636
线,0.763513513513513,0,0,0.109090909090909,0.2
线条,0.756578947368421,0.0181818181818182,0,0.0909090909090909,0.145454545454545
线索,0.674074074074074,0,0,0.218181818181818,0.327272727272727
线路,0.717391304347826,0,0,0.163636363636364,0.327272727272727
练习,0.774647887323944,0,0,0.145454545454545,0.272727272727273
组,0.608695652173913,0,0.0363636363636364,0.163636363636364,0.290909090909091
组合,0.6640625,0,0.0545454545454545,0.254545454545455,0.363636363636364
组成,0.813793103448276,0.0181818181818182,0.0181818181818182,0.109090909090909,0.236363636363636
组织,0.732876712328767,0,0,0.0909090909090909,0.254545454545455
绅士,0.816993464052288,0,0,0.0727272727272727,0.145454545454545
细,0.845588235294118,0,0,0.218181818181818,0.309090909090909
细小,0.635714285714286,0.0545454545454545,0,0.163636363636364,0.290909090909091
细微,0.712121212121212,0,0,0.2,0.4
细心,0.864661654135338,0,0,0.2,0.381818181818182
细胞,0.640287769784173,0,0,0.2,0.272727272727273
细腻,0.778571428571429,0,0,0.145454545454545,0.309090909090909
细致,0.642857142857143,0.0545454545454545,0,0.181818181818182,0.272727272727273
细节,0.75968992248062,0,0,0.254545454545455,0.4
细菌,0.633986928104575,0,0,0.0727272727272727,0.145454545454545
细长,0.666666666666667,0,0,0.236363636363636,0.363636363636364
织布机,0.474452554744526,0,0,0.2,0.309090909090909
终止,0.82962962962963,0,0,0.163636363636364,0.381818181818182
终点,0.806060606060606,0,0,0,0
终结,0.784172661870504,0.0363636363636364,0.0181818181818182,0.163636363636364,0.290909090909091
终结者,0.656934306569343,0.0363636363636364,0.0181818181818182,0.2,0.290909090909091
经典,0.647058823529412,0,0,0.0727272727272727,0.145454545454545
经历,0.875,0,0,0.127272727272727,0.254545454545455
经商,0.759493670886076,0,0,0.0181818181818182,0.109090909090909
经常,0.762962962962963,0,0,0.2,0.345454545454545
经济,0.721212121212121,0,0,0,0
经济学,0.651006711409396,0.0181818181818182,0,0.109090909090909,0.181818181818182
经理,0.748201438848921,0,0,0.2,0.272727272727273
经营,0.77037037037037,0.0181818181818182,0,0.236363636363636,0.309090909090909
经费,0.779411764705882,0,0,0.2,0.327272727272727
经过,0.715328467153285,0.0181818181818182,0,0.2,0.309090909090909
经验,0.748251748251748,0.0545454545454545,0,0.163636363636364,0.236363636363636
绑,0.641379310344828,0.0181818181818182,0,0.127272727272727,0.236363636363636
绑匪,0.733766233766234,0,0,0.0363636363636364,0.163636363636364
绑架,0.8,0,0,0,0
绒毛,0.786206896551724,0,0.0181818181818182,0.145454545454545,0.2
结,0.567567567567568,0,0,0.127272727272727,0.181818181818182
结合,0.641221374045801,0.0363636363636364,0,0.272727272727273,0.345454545454545
结婚,0.691275167785235,0,0,0.0909090909090909,0.2
结实,0.819548872180451,0.0181818181818182,0,0.2,0.381818181818182
结局,0.737588652482269,0,0,0.163636363636364,0.272727272727273
结巴,0.631205673758865,0.0181818181818182,0,0.2,0.236363636363636
结晶,0.755244755244755,0,0,0.0909090909090909,0.309090909090909
结束,0.704545454545455,0.0181818181818182,0.0181818181818182,0.218181818181818,0.363636363636364
结构,0.787878787878788,0,0,0,0
结果,0.896969696969697,0,0,0,0
结痂,0.707317073170732,0,0.0727272727272727,0.272727272727273,0.418181818181818
结论,0.780821917808219,0,0,0.0727272727272727,0.272727272727273
结账,0.596026490066225,0,0,0.0909090909090909,0.163636363636364
绘画,0.827586206896552,0,0.0181818181818182,0.109090909090909,0.236363636363636
给予,0.720588235294118,0.0181818181818182,0,0.163636363636364,0.363636363636364
绚烂,0.792857142857143,0.0363636363636364,0,0.109090909090909,0.345454545454545
绝境,0.543478260869565,0,0,0.181818181818182,0.309090909090909
绝壁,0.642335766423358,0,0,0.2,0.309090909090909
绝对,0.809917355371901,0,0,0.327272727272727,0.472727272727273
绝望,0.772413793103448,0,0.0181818181818182,0.109090909090909,0.236363636363636
统一,0.751724137931034,0,0,0.127272727272727,0.236363636363636
统治,0.677852348993289,0,0.0181818181818182,0.0909090909090909,0.181818181818182
统治者,0.641379310344828,0.0181818181818182,0,0.109090909090909,0.254545454545455
统筹,0.654135338345865,0.0545454545454545,0,0.218181818181818,0.363636363636364
统计,0.746376811594203,0,0,0.2,0.290909090909091
继承,0.62589928057554,0,0,0.218181818181818,0.254545454545455
继母,0.648648648648649,0,0,0.127272727272727,0.181818181818182
继续,0.715328467153285,0.0727272727272727,0.0181818181818182,0.163636363636364,0.327272727272727
绩效,0.808219178082192,0.0363636363636364,0,0.0909090909090909,0.254545454545455
绯闻,0.647058823529412,0.0181818181818182,0,0.2,0.327272727272727
绳,0.679738562091503,0,0.0181818181818182,0.0363636363636364,0.163636363636364
绳子,0.63030303030303,0,0,0,0
绳索,0.657342657342657,0.0181818181818182,0,0.127272727272727,0.272727272727273
维修,0.820689655172414,0,0,0.127272727272727,0.236363636363636
维度,0.644295302013423,0.0545454545454545,0.0181818181818182,0.0909090909090909,0.181818181818182
维护,0.859060402684564,0,0,0.0545454545454545,0.236363636363636
维持,0.803149606299213,0.0363636363636364,0,0.272727272727273,0.418181818181818
维生素,0.513698630136986,0,0.0181818181818182,0.145454545454545,0.181818181818182
维纳斯,0.619354838709677,0,0,0,0.181818181818182
绵羊,0.63758389261745,0,0,0.109090909090909,0.181818181818182
绷带,0.748148148148148,0.0181818181818182,0,0.2,0.345454545454545
绸缎,0.673611111111111,0.0181818181818182,0,0.109090909090909,0.272727272727273
综艺,0.696551724137931,0,0.0181818181818182,0.127272727272727,0.218181818181818
绿,0.834437086092715,0,0,0.0727272727272727,0.181818181818182
绿化,0.80952380952381,0,0,0.127272727272727,0.2
绿叶,0.74468085106383,0,0,0.127272727272727,0.309090909090909
绿帽子,0.598591549295775,0,0.0363636363636364,0.145454545454545,0.236363636363636
绿洲,0.878205128205128,0,0.0181818181818182,0.0545454545454545,0.0909090909090909
绿灯,0.7,0,0,0.0181818181818182,0.254545454545455
绿色,0.858108108108108,0,0.0181818181818182,0.109090909090909,0.181818181818182
绿茶,0.58041958041958,0,0,0.181818181818182,0.218181818181818
绿豆,0.709459459459459,0,0,0.0909090909090909,0.218181818181818
缓慢,0.778625954198473,0,0,0.218181818181818,0.4
缓解,0.7,0,0,0.0909090909090909,0.181818181818182
缔结,0.819672131147541,0,0.0363636363636364,0.309090909090909,0.436363636363636
编,0.527777777777778,0.0181818181818182,0,0.145454545454545,0.236363636363636
编程,0.669014084507042,0,0.0181818181818182,0.163636363636364,0.236363636363636
编织,0.75177304964539,0,0,0.181818181818182,0.254545454545455
编辑,0.671428571428571,0,0,0.163636363636364,0.290909090909091
缘分,0.484126984126984,0,0.0181818181818182,0.254545454545455,0.436363636363636
缜密,0.8125,0,0,0.254545454545455,0.418181818181818
缝,0.493333333333333,0,0,0.0727272727272727,0.2
缤纷,0.81203007518797,0,0,0.236363636363636,0.345454545454545
缥缈,0.611111111111111,0,0,0.145454545454545,0.236363636363636
缩小,0.696296296296296,0.0181818181818182,0.0181818181818182,0.181818181818182,0.345454545454545
缴获,0.819444444444444,0,0,0.145454545454545,0.236363636363636
缸,0.395833333333333,0,0,0.109090909090909,0.272727272727273
缺,0.729166666666667,0,0,0.145454545454545,0.236363636363636
缺乏,0.841379310344828,0,0,0.109090909090909,0.254545454545455
缺失,0.856164383561644,0.0181818181818182,0,0.0909090909090909,0.254545454545455
缺少,0.832116788321168,0.0181818181818182,0,0.181818181818182,0.327272727272727
缺席,0.715151515151515,0,0,0,0
缺德,0.59349593495935,0,0,0.309090909090909,0.454545454545455
缺憾,0.84,0,0,0.345454545454545,0.381818181818182
缺点,0.893939393939394,0,0.0181818181818182,0.2,0.381818181818182
缺陷,0.778571428571429,0,0,0.145454545454545,0.309090909090909
罐,0.608974358974359,0,0,0.0363636363636364,0.127272727272727
罐头,0.56551724137931,0,0,0.109090909090909,0.254545454545455
罐子,0.693333333333333,0,0.0181818181818182,0.0909090909090909,0.163636363636364
网,0.633093525179856,0,0,0.2,0.272727272727273
网恋,0.710691823899371,0,0,0.0363636363636364,0.0727272727272727
网游,0.50354609929078,0,0.0181818181818182,0.163636363636364,0.254545454545455
网球,0.659259259259259,0.0181818181818182,0,0.236363636363636,0.309090909090909
网瘾,0.628378378378378,0,0,0.0727272727272727,0.236363636363636
网站,0.604477611940298,0,0.0181818181818182,0.218181818181818,0.327272727272727
网红,0.610687022900763,0,0,0.254545454545455,0.363636363636364
网络,0.827814569536424,0,0,0.0727272727272727,0.181818181818182
网络用语,0.544117647058823,0,0.0545454545454545,0.2,0.272727272727273
网购,0.80952380952381,0,0,0.0727272727272727,0.254545454545455
网速,0.572463768115942,0,0,0.2,0.290909090909091
网页,0.657718120805369,0,0,0.127272727272727,0.163636363636364
罕见,0.712121212121212,0.0181818181818182,0,0.2,0.4
罗宾,0.413223140495868,0.0909090909090909,0.0181818181818182,0.345454545454545,0.436363636363636
罗马,0.601398601398601,0,0.0363636363636364,0.163636363636364,0.2
罚,0.736486486486487,0,0,0.127272727272727,0.181818181818182
罚单,0.827338129496403,0,0.0181818181818182,0.2,0.254545454545455
罚款,0.726618705035971,0,0,0.181818181818182,0.290909090909091
罢工,0.73972602739726,0,0,0.127272727272727,0.218181818181818
罢手,0.619047619047619,0,0,0.309090909090909,0.4
罪,0.733812949640288,0,0,0.145454545454545,0.327272727272727
罪人,0.697841726618705,0,0,0.181818181818182,0.290909090909091
罪名,0.75886524822695,0.0181818181818182,0,0.145454545454545,0.290909090909091
罪孽,0.669291338582677,0,0,0.254545454545455,0.436363636363636
罪恶,0.751515151515151,0,0,0,0
罪犯,0.80794701986755,0,0,0.0545454545454545,0.2
罪行,0.8125,0,0.0181818181818182,0.145454545454545,0.218181818181818
置,0.579365079365079,0.0181818181818182,0.0181818181818182,0.218181818181818,0.472727272727273
羁绊,0.671328671328671,0,0.0181818181818182,0.145454545454545,0.236363636363636
羊,0.682432432432432,0,0,0.109090909090909,0.2
羊毛,0.6,0,0.0181818181818182,0.109090909090909,0.236363636363636
羊肉,0.646258503401361,0,0,0.0909090909090909,0.236363636363636
羊肉串,0.698630136986301,0,0,0.127272727272727,0.218181818181818
美,0.833333333333333,0,0,0.0545454545454545,0.218181818181818
美丽,0.872727272727273,0,0,0,0
美人,0.633333333333333,0,0,0.0909090909090909,0.181818181818182
美人鱼,0.638888888888889,0,0.0363636363636364,0.109090909090909,0.236363636363636
美元,0.832214765100671,0,0,0.0909090909090909,0.2
美剧,0.513888888888889,0.0181818181818182,0.0181818181818182,0.127272727272727,0.236363636363636
美化,0.727941176470588,0,0,0.2,0.327272727272727
美味,0.844594594594595,0,0,0.127272727272727,0.181818181818182
美国,0.666666666666667,0,0.0181818181818182,0.0363636363636364,0.109090909090909
美女,0.671052631578947,0,0,0.0545454545454545,0.181818181818182
美好,0.867132867132867,0,0,0.145454545454545,0.254545454545455
美好的,0.737931034482759,0.0181818181818182,0,0.145454545454545,0.218181818181818
美妙,0.837037037037037,0,0.0181818181818182,0.2,0.327272727272727
美学,0.785185185185185,0,0,0.218181818181818,0.327272727272727
美容,0.645833333333333,0,0,0.127272727272727,0.254545454545455
美少女,0.664285714285714,0,0.0181818181818182,0.127272727272727,0.309090909090909
美德,0.681818181818182,0,0,0.254545454545455,0.345454545454545
美感,0.789473684210526,0.0545454545454545,0,0.0727272727272727,0.163636363636364
美景,0.568345323741007,0,0,0.181818181818182,0.290909090909091
美术,0.8,0,0,0.0727272727272727,0.2
美满,0.957746478873239,0,0,0.127272727272727,0.290909090909091
美白,0.706293706293706,0,0,0.145454545454545,0.254545454545455
美貌,0.666666666666667,0,0,0.145454545454545,0.236363636363636
美酒,0.686666666666667,0,0,0.0545454545454545,0.218181818181818
美金,0.766423357664234,0,0,0.2,0.309090909090909
美颜,0.595890410958904,0,0,0.145454545454545,0.2
美食,0.681818181818182,0.0181818181818182,0.0181818181818182,0.0727272727272727,0.109090909090909
美黑,0.711409395973154,0.0181818181818182,0,0.0909090909090909,0.2
羔羊,0.566666666666667,0.0181818181818182,0,0.0727272727272727,0.2
羚羊,0.748201438848921,0,0,0.109090909090909,0.363636363636364
羞愧,0.769230769230769,0.0181818181818182,0,0.254545454545455,0.381818181818182
羞涩,0.848920863309353,0.0181818181818182,0,0.163636363636364,0.309090909090909
羞耻,0.661654135338346,0,0.0181818181818182,0.2,0.363636363636364
羞辱,0.661971830985915,0,0,0.145454545454545,0.272727272727273
羡慕,0.786259541984733,0,0.0363636363636364,0.272727272727273,0.309090909090909
群,0.557971014492754,0.0181818181818182,0,0.181818181818182,0.309090909090909
群众,0.700680272108844,0,0,0.127272727272727,0.2
群体,0.716216216216216,0,0,0.0727272727272727,0.236363636363636
羽毛,0.763636363636364,0,0,0,0
羽毛球,0.701986754966887,0,0,0.0727272727272727,0.181818181818182
羽绒服,0.787234042553192,0.0181818181818182,0,0.145454545454545,0.290909090909091
翅膀,0.75,0,0,0.0727272727272727,0.236363636363636
翡翠,0.735714285714286,0,0,0.181818181818182,0.272727272727273
翩翩,0.748201438848921,0,0,0.181818181818182,0.290909090909091
翻,0.448275862068966,0.0181818181818182,0,0.145454545454545,0.218181818181818
翻译,0.611510791366906,0.0363636363636364,0,0.163636363636364,0.309090909090909
耀眼,0.839160839160839,0,0.0181818181818182,0.145454545454545,0.236363636363636
老,0.794520547945205,0,0,0.109090909090909,0.236363636363636
老人,0.701986754966887,0,0,0.0909090909090909,0.163636363636364
老人家,0.647887323943662,0.0181818181818182,0.0181818181818182,0.163636363636364,0.236363636363636
老公,0.814285714285714,0,0.0181818181818182,0.181818181818182,0.254545454545455
老司机,0.608108108108108,0,0,0.109090909090909,0.2
老大,0.515923566878981,0,0,0.0363636363636364,0.109090909090909
老头,0.639455782312925,0.0363636363636364,0,0.0909090909090909,0.236363636363636
老奶奶,0.73202614379085,0,0,0.0181818181818182,0.2
老婆,0.850340136054422,0,0,0.109090909090909,0.218181818181818
老子,0.614285714285714,0.0181818181818182,0.0181818181818182,0.145454545454545,0.290909090909091
老实,0.592592592592593,0,0,0.218181818181818,0.327272727272727
老家,0.762589928057554,0,0.0181818181818182,0.181818181818182,0.272727272727273
老师,0.809210526315789,0,0,0.0545454545454545,0.181818181818182
老年,0.746478873239437,0,0,0.163636363636364,0.254545454545455
老年人,0.685714285714286,0,0,0.181818181818182,0.272727272727273
老旧,0.725190839694656,0,0,0.254545454545455,0.363636363636364
老板,0.762237762237762,0,0,0.145454545454545,0.254545454545455
老爷,0.601398601398601,0.0181818181818182,0,0.163636363636364,0.236363636363636
老爷爷,0.715277777777778,0,0,0.109090909090909,0.272727272727273
老百姓,0.678832116788321,0,0,0.2,0.309090909090909
老的,0.63013698630137,0.0181818181818182,0,0.0727272727272727,0.272727272727273
老虎,0.671140939597315,0,0,0.109090909090909,0.181818181818182
老鹰,0.673469387755102,0,0,0.127272727272727,0.2
老鼠,0.660606060606061,0,0,0,0
考,0.726618705035971,0,0,0.181818181818182,0.290909090909091
考古,0.657534246575342,0,0,0.145454545454545,0.2
考古学家,0.701298701298701,0.0181818181818182,0,0.0545454545454545,0.145454545454545
考官,0.649350649350649,0.0181818181818182,0,0.0545454545454545,0.145454545454545
考察,0.751515151515151,0,0,0,0
考拉,0.716129032258065,0,0.0181818181818182,0.0727272727272727,0.0909090909090909
考核,0.835820895522388,0,0,0.218181818181818,0.345454545454545
考研,0.725925925925926,0.0181818181818182,0,0.236363636363636,0.309090909090909
考虑,0.742857142857143,0.0363636363636364,0,0.2,0.254545454545455
考试,0.812121212121212,0,0,0,0
考验,0.781021897810219,0,0,0.145454545454545,0.363636363636364
者,0.496296296296296,0.0181818181818182,0,0.181818181818182,0.363636363636364
而且,0.613636363636364,0.0363636363636364,0,0.2,0.4
耐力,0.767741935483871,0,0.0181818181818182,0.0363636363636364,0.127272727272727
耐心,0.866666666666667,0,0,0.236363636363636,0.309090909090909
耐性,0.767123287671233,0,0,0.109090909090909,0.236363636363636
耐用,0.576642335766423,0,0,0.163636363636364,0.345454545454545
耕地,0.853146853146853,0,0,0.145454545454545,0.254545454545455
耕种,0.845637583892617,0.0181818181818182,0,0.0727272727272727,0.218181818181818
耗尽,0.762237762237762,0,0,0.145454545454545,0.254545454545455
耳,0.705479452054795,0.0181818181818182,0,0.109090909090909,0.236363636363636
耳垂,0.612676056338028,0,0,0.145454545454545,0.272727272727273
耳朵,0.712328767123288,0.0181818181818182,0.0181818181818182,0.0909090909090909,0.236363636363636
耳机,0.717391304347826,0,0.0363636363636364,0.2,0.254545454545455
耳环,0.627450980392157,0,0,0.0545454545454545,0.163636363636364
耳语,0.47887323943662,0,0,0.181818181818182,0.236363636363636
耶,0.69047619047619,0.0181818181818182,0,0.272727272727273,0.436363636363636
耶稣,0.810457516339869,0,0,0.0363636363636364,0.181818181818182
耻辱,0.676923076923077,0,0,0.236363636363636,0.4
耽美,0.530612244897959,0.0363636363636364,0,0.127272727272727,0.2
聆听,0.75,0.0363636363636364,0,0.272727272727273,0.327272727272727
聊天,0.703947368421053,0,0,0.0727272727272727,0.163636363636364
聋,0.630434782608696,0.0181818181818182,0,0.163636363636364,0.327272727272727
聋哑,0.773333333333333,0.0181818181818182,0,0.0909090909090909,0.181818181818182
聋哑人,0.696969696969697,0.0181818181818182,0,0.218181818181818,0.381818181818182
职业,0.884057971014493,0,0,0.2,0.290909090909091
职位,0.751824817518248,0,0,0.181818181818182,0.327272727272727
职员,0.822784810126582,0,0,0.0363636363636364,0.0909090909090909
职场,0.859060402684564,0,0,0.0909090909090909,0.2
职工,0.755395683453237,0,0,0.218181818181818,0.254545454545455
职权,0.737226277372263,0,0,0.145454545454545,0.363636363636364
职称,0.732394366197183,0,0,0.127272727272727,0.290909090909091
职能,0.798387096774194,0,0.0181818181818182,0.309090909090909,0.418181818181818
职责,0.748148148148148,0,0,0.181818181818182,0.363636363636364
聒噪,0.818181818181818,0,0,0.163636363636364,0.236363636363636
联合,0.718518518518519,0,0,0.145454545454545,0.4
