Cues,Coverage,Unknown,R1missing
角度,0.618181818181818,0,0
角膜,0.8,0.0181818181818182,0
角色,0.836363636363636,0,0
角落,0.690909090909091,0,0
解,0.833333333333333,0.0181818181818182,0.0181818181818182
解体,0.727272727272727,0,0
解决,0.963636363636364,0,0
解剖,0.818181818181818,0.0363636363636364,0
解开,0.777777777777778,0,0.0181818181818182
解放,0.792452830188679,0.0181818181818182,0.0363636363636364
解放军,0.781818181818182,0,0
解答,0.909090909090909,0,0
解脱,0.818181818181818,0.0181818181818182,0
解释,0.763636363636364,0.0181818181818182,0
解锁,0.745454545454545,0.0363636363636364,0
解除,0.763636363636364,0,0
解雇,0.872727272727273,0,0
解题,0.872727272727273,0,0
触摸,0.672727272727273,0,0
触碰,0.909090909090909,0,0
言行,0.814814814814815,0,0.0181818181818182
言论,0.909090909090909,0.0181818181818182,0
言语,0.703703703703704,0,0.0181818181818182
誓言,0.709090909090909,0,0
警卫,0.745454545454545,0,0
警告,0.709090909090909,0.0181818181818182,0
警官,0.818181818181818,0,0
警察,0.818181818181818,0,0
警察局,0.854545454545454,0,0
警惕,0.854545454545454,0,0
警报,0.62962962962963,0,0.0181818181818182
警方,0.811320754716981,0,0.0363636363636364
警犬,0.763636363636364,0,0
警示,0.851851851851852,0,0.0181818181818182
警笛,0.830188679245283,0,0.0363636363636364
警车,0.833333333333333,0,0.0181818181818182
计划,0.759259259259259,0.0181818181818182,0.0181818181818182
计划生育,0.618181818181818,0,0
计数,0.615384615384615,0.0181818181818182,0.0545454545454545
计算,0.927272727272727,0,0
计算器,0.872727272727273,0,0
计算机,0.836363636363636,0.0181818181818182,0
计量,0.836363636363636,0,0
订书机,0.527272727272727,0,0
订婚,0.909090909090909,0,0
订购,0.745454545454545,0.0181818181818182,0
认为,0.888888888888889,0.0181818181818182,0.0181818181818182
认可,0.811320754716981,0.0363636363636364,0.0363636363636364
认同,0.909090909090909,0,0
认真,0.836363636363636,0,0
认知,0.945454545454545,0.0181818181818182,0
认证,0.763636363636364,0,0
认识,0.781818181818182,0.0181818181818182,0
认错,0.872727272727273,0.0181818181818182,0
讥讽,0.818181818181818,0.0181818181818182,0
讨人厌,0.636363636363636,0.0363636363636364,0
讨厌,0.836363636363636,0,0
讨论,0.872727272727273,0.0181818181818182,0
让,0.618181818181818,0,0
让座,0.890909090909091,0,0
让步,0.836363636363636,0,0
训斥,0.6,0,0
训练,0.8,0,0
议会,0.8,0.0181818181818182,0
议员,0.690909090909091,0,0
议论,0.727272727272727,0.0181818181818182,0
记住,0.909090909090909,0,0
记录,0.763636363636364,0,0
记得,0.854545454545454,0.0181818181818182,0
记忆,0.830188679245283,0,0.0363636363636364
记忆力,0.672727272727273,0.0363636363636364,0
记者,0.763636363636364,0,0
讲台,0.981818181818182,0,0
讲座,0.672727272727273,0,0
讲故事,0.672727272727273,0,0
讲理,0.745454545454545,0,0
讲解,0.818181818181818,0,0
讲话,0.836363636363636,0.0181818181818182,0
许可证,0.703703703703704,0,0.0181818181818182
许多,0.836363636363636,0,0
许愿,0.690909090909091,0,0
许诺,0.909090909090909,0,0
论,0.945454545454545,0,0
论坛,0.545454545454545,0,0
论据,0.836363636363636,0.0363636363636364,0
论文,0.890909090909091,0,0
论点,0.890909090909091,0.0181818181818182,0
论证,0.8,0.0181818181818182,0
论语,0.854545454545454,0,0
论述,0.872727272727273,0,0
讽刺,0.690909090909091,0,0
设备,0.854545454545454,0,0
设想,0.872727272727273,0,0
设施,0.909090909090909,0.0181818181818182,0
设立,0.796296296296296,0,0.0181818181818182
设置,0.818181818181818,0,0
设计,0.818181818181818,0,0
设计师,0.745454545454545,0,0
访谈,0.636363636363636,0.0181818181818182,0
访问,0.62962962962963,0.0363636363636364,0.0181818181818182
证,0.781818181818182,0.0181818181818182,0
证书,0.8,0.0181818181818182,0
证人,0.592592592592593,0,0.0181818181818182
证件,0.888888888888889,0.0363636363636364,0.0181818181818182
证券,0.854545454545454,0,0
证据,0.872727272727273,0,0
证明,0.745454545454545,0,0
评价,0.672727272727273,0,0
评估,0.8,0.0181818181818182,0
评论,0.745454545454545,0,0
诅咒,0.781818181818182,0,0
识别,0.727272727272727,0,0
诈骗,0.854545454545454,0,0
诉讼,0.872727272727273,0,0
诊断,0.818181818181818,0,0
词,0.890909090909091,0,0
词典,0.5,0.0181818181818182,0.0181818181818182
词汇,0.890909090909091,0,0
词组,0.735849056603774,0,0.0363636363636364
词语,0.763636363636364,0,0
试卷,0.814814814814815,0,0.0181818181818182
试管,0.872727272727273,0.0181818181818182,0
试验,0.909090909090909,0,0
诗,0.796296296296296,0,0.0181818181818182
诗人,0.745454545454545,0,0
诗意,0.563636363636364,0,0
诗歌,0.581818181818182,0.0545454545454545,0
诗经,0.240740740740741,0.0181818181818182,0.0181818181818182
诗词,0.490909090909091,0,0
诚信,0.836363636363636,0,0
诚实,0.563636363636364,0,0
诚心,0.763636363636364,0,0
诚恳,0.854545454545454,0.0181818181818182,0
诚意,0.727272727272727,0,0
诚挚,0.927272727272727,0,0
话,0.872727272727273,0,0
话剧,0.690909090909091,0.0363636363636364,0
话多,0.672727272727273,0.0363636363636364,0
话痨,0.709090909090909,0.0363636363636364,0
话筒,0.836363636363636,0,0
话语,0.745454545454545,0,0
话题,0.666666666666667,0,0.0181818181818182
诞生,0.818181818181818,0.0363636363636364,0
诡异,0.709090909090909,0.0181818181818182,0
诡计,0.745454545454545,0.0363636363636364,0
询问,0.727272727272727,0.0545454545454545,0
详细,0.745454545454545,0,0
诧异,0.709090909090909,0,0
语,0.745454545454545,0,0
语文,0.945454545454545,0,0
语气,0.890909090909091,0,0
语气词,0.727272727272727,0.0363636363636364,0
语法,0.833333333333333,0,0.0181818181818182
语言,0.854545454545454,0,0
语调,0.745454545454545,0,0
语音,0.740740740740741,0,0.0181818181818182
误会,0.759259259259259,0,0.0181818181818182
误导,0.8,0,0
误差,0.781818181818182,0,0
误解,0.927272727272727,0,0
诱惑,0.690909090909091,0.0363636363636364,0
说,0.833333333333333,0,0.0181818181818182
说唱,0.454545454545455,0,0
说明,0.945454545454545,0,0
说明书,0.745454545454545,0,0
说服,0.653846153846154,0,0.0545454545454545
说法,0.703703703703704,0.0545454545454545,0.0181818181818182
说话,0.836363636363636,0,0
说谎,0.727272727272727,0,0
诵读,0.709090909090909,0,0
诶,0.679245283018868,0.0545454545454545,0.0363636363636364
请,0.745454545454545,0.0181818181818182,0
请假,0.563636363636364,0.0181818181818182,0
请求,0.636363636363636,0.0363636363636364,0
诸葛亮,0.181818181818182,0,0
诺言,0.781818181818182,0.0181818181818182,0
读,0.981818181818182,0,0
读书,0.759259259259259,0,0.0181818181818182
读者,0.818181818181818,0.0181818181818182,0
课,0.818181818181818,0,0
课堂,0.888888888888889,0,0.0181818181818182
课文,0.8,0,0
课本,0.890909090909091,0.0181818181818182,0
课桌,0.836363636363636,0,0
课程,0.836363636363636,0.0181818181818182,0
课程表,0.781818181818182,0,0
课题,0.907407407407407,0,0.0181818181818182
谁,0.763636363636364,0,0
调和,0.8,0.0181818181818182,0
调情,0.745454545454545,0.0181818181818182,0
调整,0.611111111111111,0.0545454545454545,0.0181818181818182
调料,0.618181818181818,0,0
调查,0.943396226415094,0.0181818181818182,0.0363636363636364
调皮,0.854545454545454,0.0363636363636364,0
调研,0.963636363636364,0,0
调色盘,0.872727272727273,0,0
调节,0.763636363636364,0.0181818181818182,0
调解,0.690909090909091,0.0181818181818182,0
谅解,0.981481481481482,0,0.0181818181818182
谈判,0.854545454545454,0,0
谈心,0.763636363636364,0,0
谈恋爱,0.763636363636364,0.0181818181818182,0
谈论,0.836363636363636,0.0181818181818182,0
谈话,0.836363636363636,0,0
谋杀,0.745454545454545,0.0181818181818182,0
谎言,0.796296296296296,0,0.0181818181818182
谜,0.345454545454545,0.0181818181818182,0
谢谢,0.890909090909091,0,0
谣言,0.481481481481481,0.0181818181818182,0.0181818181818182
谦卑,0.836363636363636,0.0181818181818182,0
谦和,0.727272727272727,0,0
谦虚,0.818181818181818,0.0181818181818182,0
谦让,0.563636363636364,0.0181818181818182,0
谦逊,0.836363636363636,0,0
谨慎,0.890909090909091,0,0
谬论,0.796296296296296,0,0.0181818181818182
谱曲,0.773584905660377,0,0.0363636363636364
谴责,0.836363636363636,0.0181818181818182,0
谷,0.672727272727273,0,0
谷仓,0.781818181818182,0.0181818181818182,0
谷歌,0.781818181818182,0,0
谷物,0.781818181818182,0,0
豆,0.763636363636364,0,0
豆子,0.759259259259259,0.0181818181818182,0.0181818181818182
豆浆,0.781818181818182,0,0
豆腐,0.581818181818182,0,0
豆芽,0.818181818181818,0,0
豆蔻,0.963636363636364,0.0181818181818182,0
豆蔻年华,0.730769230769231,0,0.0545454545454545
豆豆,0.648148148148148,0.0181818181818182,0.0181818181818182
豌豆,0.6,0.0181818181818182,0
象,0.781818181818182,0,0
象征,0.836363636363636,0,0
象棋,0.777777777777778,0,0.0181818181818182
豪华,0.727272727272727,0,0
豪宅,0.654545454545455,0,0
豪爽,0.666666666666667,0,0.0181818181818182
豪猪,0.636363636363636,0.145454545454545,0
豹,0.690909090909091,0,0
豹子,0.709090909090909,0,0
豺狼,0.363636363636364,0,0
貂皮,0.872727272727273,0,0
贝,0.909090909090909,0,0
贝壳,0.654545454545455,0,0
贝多芬,0.709090909090909,0,0
贝尔,0.527272727272727,0.0181818181818182,0
负,0.654545454545455,0,0
负债,0.407407407407407,0.0363636363636364,0.0181818181818182
负担,0.818181818181818,0.0181818181818182,0
负责,0.763636363636364,0.0181818181818182,0
负面,0.872727272727273,0.0181818181818182,0
贡献,0.836363636363636,0,0
财,0.8,0,0
财产,0.909090909090909,0,0
财务,0.854545454545454,0,0
财宝,0.722222222222222,0,0.0181818181818182
财富,0.703703703703704,0,0.0181818181818182
财政,0.727272727272727,0,0
财运,0.37037037037037,0,0.0181818181818182
责任,0.87037037037037,0,0.0181818181818182
责备,0.740740740740741,0.0181818181818182,0.0181818181818182
败类,0.872727272727273,0.0181818181818182,0
账单,0.690909090909091,0,0
账号,0.763636363636364,0,0
账户,0.851851851851852,0.0363636363636364,0.0181818181818182
货,0.618181818181818,0,0
货币,0.927272727272727,0,0
货物,0.818181818181818,0,0
货车,0.781818181818182,0,0
质,0.836363636363636,0,0
质感,0.654545454545455,0.0727272727272727,0
质疑,0.851851851851852,0,0.0181818181818182
质量,0.745454545454545,0,0
质问,0.648148148148148,0.0545454545454545,0.0181818181818182
贩卖,0.781818181818182,0,0
贪婪,0.545454545454545,0,0
贪官,0.309090909090909,0.0181818181818182,0
贪污,0.563636363636364,0,0
贫乏,0.836363636363636,0,0
贫困,0.814814814814815,0.0363636363636364,0.0181818181818182
贫民,0.6,0,0
贫瘠,0.872727272727273,0.0363636363636364,0
贫穷,0.727272727272727,0,0
贬值,0.727272727272727,0,0
购买,0.8,0,0
购物,0.872727272727273,0,0
购物车,0.722222222222222,0.0181818181818182,0.0181818181818182
贱,0.836363636363636,0,0
贱人,0.545454545454545,0,0
贴,0.363636363636364,0,0
贴心,0.727272727272727,0,0
贵,0.890909090909091,0.0181818181818182,0
贵宾,0.618181818181818,0,0
贵州,0.527272727272727,0.0181818181818182,0
贵族,0.727272727272727,0,0
贵重,0.836363636363636,0,0
贷款,0.690909090909091,0.0181818181818182,0
贸易,0.745454545454545,0,0
费,0.690909090909091,0.0181818181818182,0
费用,0.727272727272727,0,0
贺卡,0.981818181818182,0,0
贼,0.745454545454545,0,0
贿赂,0.722222222222222,0.0363636363636364,0.0181818181818182
资产,0.8,0,0
资料,0.8,0.0181818181818182,0
资本,0.796296296296296,0,0.0181818181818182
资本主义,0.836363636363636,0,0
资本家,0.745454545454545,0,0
资格,0.781818181818182,0,0
资源,0.709090909090909,0,0
资金,0.763636363636364,0.0181818181818182,0
赌博,0.618181818181818,0,0
赌场,0.641509433962264,0,0.0363636363636364
赔偿,0.672727272727273,0.0545454545454545,0
赔款,0.8,0.0181818181818182,0
赖床,0.745454545454545,0,0
赚,0.944444444444444,0.0181818181818182,0.0181818181818182
赚钱,0.872727272727273,0,0
赛跑,0.490909090909091,0,0
赛车,0.381818181818182,0,0
赝品,0.636363636363636,0.0727272727272727,0
赞,0.890909090909091,0,0
赞叹,0.709090909090909,0,0
赞同,0.818181818181818,0.0181818181818182,0
赞成,0.654545454545455,0.0181818181818182,0
赞扬,0.836363636363636,0,0
赞美,0.854545454545454,0,0
赞赏,0.872727272727273,0,0
赠送,0.581818181818182,0,0
赢,0.727272727272727,0,0
赢了,0.8,0.0181818181818182,0
赢家,0.636363636363636,0,0
赤字,0.818181818181818,0.0181818181818182,0
走,0.836363636363636,0,0
走了,0.836363636363636,0,0
走向,0.890909090909091,0,0
走廊,0.763636363636364,0,0
走开,0.615384615384615,0,0.0545454545454545
走狗,0.727272727272727,0,0
走神,0.660377358490566,0.0363636363636364,0.0363636363636364
走私,0.836363636363636,0,0
走路,0.854545454545454,0,0
赵,0.672727272727273,0,0
赶,0.509090909090909,0,0
赶快,0.781818181818182,0.0545454545454545,0
赶时间,0.872727272727273,0,0
赶紧,0.818181818181818,0.0363636363636364,0
起,0.909090909090909,0,0
起义,0.509090909090909,0,0
起伏,0.672727272727273,0,0
起司,0.927272727272727,0.0363636363636364,0
起床,0.818181818181818,0,0
起来,0.901960784313726,0,0.0727272727272727
起泡,0.709090909090909,0.0363636363636364,0
起源,0.690909090909091,0.0181818181818182,0
起点,0.8,0,0
起立,0.672727272727273,0.0181818181818182,0
起舞,0.509090909090909,0,0
起诉,0.818181818181818,0,0
起飞,0.945454545454545,0,0
超人,0.60377358490566,0,0.0363636363636364
超市,0.745454545454545,0.0181818181818182,0
超级,0.818181818181818,0,0
超能力,0.648148148148148,0.0363636363636364,0.0181818181818182
超越,0.836363636363636,0,0
超过,0.636363636363636,0,0
超速,0.818181818181818,0,0
越南,0.490909090909091,0,0
越狱,0.851851851851852,0.0181818181818182,0.0181818181818182
越野车,0.654545454545455,0,0
趋势,0.763636363636364,0.0181818181818182,0
趣味,0.836363636363636,0.0181818181818182,0
足,0.781818181818182,0,0
足够,0.8,0.0181818181818182,0
足球,0.6,0,0
趴,0.672727272727273,0,0
跌,0.890909090909091,0,0
跌倒,0.509090909090909,0,0
跑,0.796296296296296,0.0181818181818182,0.0181818181818182
跑步,0.796296296296296,0,0.0181818181818182
跑车,0.618181818181818,0,0
跑道,0.725490196078431,0,0.0727272727272727
距离,0.672727272727273,0,0
跟踪,0.759259259259259,0,0.0181818181818182
跟随,0.490909090909091,0,0
跨越,0.581818181818182,0.0363636363636364,0
跪,0.641509433962264,0,0.0363636363636364
跪下,0.6,0.0181818181818182,0
路,0.854545454545454,0,0
路人,0.537037037037037,0,0.0181818181818182
路口,0.727272727272727,0,0
路径,0.685185185185185,0,0.0181818181818182
路标,0.803921568627451,0,0.0727272727272727
路灯,0.672727272727273,0,0
路牌,0.818181818181818,0.0181818181818182,0
路痴,0.703703703703704,0,0.0181818181818182
路程,0.781818181818182,0,0
路线,0.818181818181818,0.0181818181818182,0
路途,0.854545454545454,0.0363636363636364,0
路障,0.62962962962963,0,0.0181818181818182
路飞,0.872727272727273,0.0363636363636364,0
跳,0.781818181818182,0.0363636363636364,0
跳伞,0.781818181818182,0,0
跳动,0.781818181818182,0,0
跳楼,0.854545454545454,0,0
跳绳,0.763636363636364,0,0
跳舞,0.709090909090909,0,0
跳蚤,0.854545454545454,0,0
跳跃,0.8,0,0
跳远,0.727272727272727,0,0
跳高,0.8,0,0
践踏,0.836363636363636,0,0
跺脚,0.763636363636364,0.0181818181818182,0
踏实,0.618181818181818,0.0181818181818182,0
踏青,0.927272727272727,0.0545454545454545,0
踢,0.563636363636364,0.0181818181818182,0
踩踏,0.890909090909091,0.0363636363636364,0
踪迹,0.690909090909091,0,0
蹒跚,0.618181818181818,0.0363636363636364,0
蹦,0.648148148148148,0,0.0181818181818182
蹦极,0.833333333333333,0,0.0181818181818182
蹲,0.654545454545455,0,0
躁动,0.854545454545454,0,0
身份,0.981481481481482,0,0.0181818181818182
身份证,0.607843137254902,0.0181818181818182,0.0727272727272727
身体,0.8,0,0
身心,0.818181818181818,0.0181818181818182,0
身手,0.8,0,0
身材,0.745454545454545,0,0
身高,0.75,0,0.0545454545454545
躲,0.272727272727273,0,0
躲避,0.781818181818182,0,0
躺,0.781818181818182,0,0
躺下,0.745454545454545,0,0
躺着,0.740740740740741,0,0.0181818181818182
车,0.745454545454545,0,0
车厢,0.745454545454545,0,0
车子,0.745454545454545,0,0
车库,0.672727272727273,0,0
车水马龙,0.545454545454545,0,0
车票,0.636363636363636,0,0
车祸,0.872727272727273,0.0181818181818182,0
车站,0.618181818181818,0,0
车轮,0.8,0.0181818181818182,0
车辆,0.759259259259259,0,0.0181818181818182
车间,0.818181818181818,0,0
轨迹,0.872727272727273,0,0
轨道,0.872727272727273,0,0
转,0.545454545454545,0,0
转动,0.709090909090909,0,0
转发,0.905660377358491,0,0.0363636363636364
转弯,0.563636363636364,0,0
转折,0.727272727272727,0,0
转换,0.654545454545455,0.0545454545454545,0
转移,0.781818181818182,0,0
转身,0.769230769230769,0,0.0545454545454545
轮,0.872727272727273,0.0181818181818182,0
轮回,0.6,0,0
轮子,0.854545454545454,0,0
轮廓,0.648148148148148,0,0.0181818181818182
轮椅,0.851851851851852,0,0.0181818181818182
轮胎,0.6,0,0
轮船,0.672727272727273,0,0
软,0.654545454545455,0,0
软件,0.792452830188679,0,0.0363636363636364
软弱,0.836363636363636,0,0
软绵绵,0.654545454545455,0,0
轰炸,0.836363636363636,0,0
轴,0.563636363636364,0.0181818181818182,0
轻,0.890909090909091,0.0181818181818182,0
轻信,0.8,0,0
轻微,0.527272727272727,0,0
轻快,0.854545454545454,0,0
轻松,0.781818181818182,0.0363636363636364,0
轻浮,0.6,0.0181818181818182,0
轻率,0.763636363636364,0,0
轻盈,0.8,0,0
轻视,0.527272727272727,0,0
轻飘飘,0.581818181818182,0,0
载体,0.581818181818182,0.0545454545454545,0
轿子,0.563636363636364,0.0181818181818182,0
轿车,0.618181818181818,0.0363636363636364,0
辉煌,0.690909090909091,0,0
辐射,0.654545454545455,0,0
输,0.854545454545454,0,0
输入,0.872727272727273,0,0
输入法,0.436363636363636,0,0
输出,0.727272727272727,0,0
输液,0.763636363636364,0,0
输赢,0.836363636363636,0,0
辛勤,0.945454545454545,0,0
辛苦,0.777777777777778,0,0.0181818181818182
辞职,0.6,0,0
辣,0.8,0,0
辣条,0.490909090909091,0.0181818181818182,0
辣椒,0.777777777777778,0,0.0181818181818182
辣的,0.763636363636364,0,0
辣眼睛,0.727272727272727,0,0
辣鸡,0.851851851851852,0,0.0181818181818182
辨别,0.927272727272727,0.0181818181818182,0
辨认,0.818181818181818,0,0
辩护,0.87037037037037,0,0.0181818181818182
辩解,0.618181818181818,0,0
辩论,0.672727272727273,0,0
辩证,0.709090909090909,0.0363636363636364,0
辫子,0.654545454545455,0,0
边,0.654545454545455,0,0
边境,0.6,0.0363636363636364,0
边界,0.703703703703704,0,0.0181818181818182
边疆,0.8,0,0
边缘,0.722222222222222,0.0181818181818182,0.0181818181818182
辽阔,0.909090909090909,0,0
达到,0.890909090909091,0,0
达尔文,0.272727272727273,0,0
达成,1,0,0
达芬奇,0.796296296296296,0,0.0181818181818182
迂腐,0.62962962962963,0,0.0181818181818182
迅速,0.890909090909091,0,0
过,0.618181818181818,0.0181818181818182,0
过分,0.796296296296296,0.0181818181818182,0.0181818181818182
过去,0.818181818181818,0,0
过多,0.581818181818182,0.0363636363636364,0
过失,0.927272727272727,0,0
过山车,0.87037037037037,0,0.0181818181818182
过年,0.796296296296296,0,0.0181818181818182
过度,0.672727272727273,0.0545454545454545,0
过敏,0.745454545454545,0,0
过时,0.545454545454545,0,0
过期,0.727272727272727,0,0
过来,0.745454545454545,0.0363636363636364,0
过硬,0.872727272727273,0.0181818181818182,0
过程,0.87037037037037,0.0181818181818182,0.0181818181818182
过节,0.836363636363636,0,0
过道,0.890909090909091,0,0
过错,0.890909090909091,0,0
过马路,0.8,0,0
迎宾,0.709090909090909,0,0
运,0.854545454545454,0,0
运作,0.927272727272727,0,0
运动,0.890909090909091,0,0
运动会,0.781818181818182,0,0
运动员,0.709090909090909,0,0
运动服,0.872727272727273,0.0181818181818182,0
运气,0.796296296296296,0,0.0181818181818182
运用,0.854545454545454,0,0
运算,0.890909090909091,0,0
运营,0.727272727272727,0,0
运行,0.944444444444444,0,0.0181818181818182
运转,0.763636363636364,0.0181818181818182,0
运输,0.818181818181818,0.0181818181818182,0
近,0.872727272727273,0,0
近似,0.773584905660377,0,0.0363636363636364
近视,0.945454545454545,0,0
返回,0.654545454545455,0.0181818181818182,0
还,0.527272727272727,0,0
还可以,0.648148148148148,0.0181818181818182,0.0181818181818182
还好,0.666666666666667,0,0.0181818181818182
还是,0.777777777777778,0.0181818181818182,0.0181818181818182
还行,0.8,0.0181818181818182,0
这,0.981818181818182,0,0
这个,0.890909090909091,0.0181818181818182,0
这样,0.796296296296296,0.0545454545454545,0.0181818181818182
这边,0.836363636363636,0.0363636363636364,0
这里,0.818181818181818,0.0363636363636364,0
进,0.745454545454545,0,0
进入,0.8,0,0
进化,0.818181818181818,0,0
进去,0.4,0,0
进取,0.690909090909091,0.0181818181818182,0
进口,0.872727272727273,0,0
进度,0.618181818181818,0,0
进攻,0.833333333333333,0,0.0181818181818182
进来,0.87037037037037,0,0.0181818181818182
进步,0.818181818181818,0.0363636363636364,0
进行,0.672727272727273,0,0
进行曲,0.722222222222222,0,0.0181818181818182
远,0.907407407407407,0,0.0181818181818182
远古,0.581818181818182,0.0181818181818182,0
远大,0.833333333333333,0,0.0181818181818182
远征,0.854545454545454,0.0181818181818182,0
远方,0.87037037037037,0.0181818181818182,0.0181818181818182
远离,0.909090909090909,0.0181818181818182,0
远近,0.814814814814815,0.0545454545454545,0.0181818181818182
违反,0.87037037037037,0,0.0181818181818182
违法,0.854545454545454,0,0
违章,0.781818181818182,0.0363636363636364,0
违纪,0.818181818181818,0.0181818181818182,0
违背,0.8,0,0
违规,0.781818181818182,0,0
连接,0.781818181818182,0.0181818181818182,0
连篇,0.436363636363636,0.0181818181818182,0
连续,0.745454545454545,0,0
连续剧,0.592592592592593,0.0181818181818182,0.0181818181818182
连衣裙,0.745454545454545,0.0181818181818182,0
连贯,0.727272727272727,0,0
迟到,0.563636363636364,0,0
迟疑,0.722222222222222,0.0545454545454545,0.0181818181818182
迟钝,0.818181818181818,0,0
迪士尼,0.636363636363636,0,0
迪奥,0.576923076923077,0.0363636363636364,0.0545454545454545
迫使,0.833333333333333,0.0181818181818182,0.0181818181818182
迫切,0.818181818181818,0.0363636363636364,0
迷,0.581818181818182,0,0
迷人,0.836363636363636,0,0
迷信,0.745454545454545,0.0181818181818182,0
迷失,0.8,0.0545454545454545,0
迷宫,0.685185185185185,0,0.0181818181818182
迷惑,0.818181818181818,0,0
迷惘,0.854545454545454,0.0181818181818182,0
迷茫,0.818181818181818,0,0
迷路,0.745454545454545,0,0
迷雾,0.648148148148148,0.0181818181818182,0.0181818181818182
追,0.854545454545454,0,0
追捕,0.690909090909091,0,0
追星,0.690909090909091,0,0
追求,0.927272727272727,0,0
追踪,0.745454545454545,0,0
追逐,0.6,0,0
退,0.690909090909091,0,0
退休,0.666666666666667,0,0.0181818181818182
退出,0.745454545454545,0.0363636363636364,0
退化,0.818181818181818,0.0181818181818182,0
退步,0.890909090909091,0,0
退让,0.636363636363636,0,0
送,0.563636363636364,0,0
适合,0.745454545454545,0.109090909090909,0
适宜,0.927272727272727,0,0
适度,0.709090909090909,0,0
适当,0.872727272727273,0.0363636363636364,0
适量,0.672727272727273,0,0
逃,0.654545454545455,0.0363636363636364,0
逃亡,0.690909090909091,0,0
逃犯,0.872727272727273,0,0
逃生,0.763636363636364,0,0
逃离,0.872727272727273,0,0
逃脱,0.907407407407407,0,0.0181818181818182
逃跑,0.769230769230769,0,0.0545454545454545
逃避,0.909090909090909,0.0181818181818182,0
逆境,0.618181818181818,0,0
选举,0.836363636363636,0,0
选手,0.781818181818182,0.0181818181818182,0
选择,0.8,0,0
透明,0.763636363636364,0,0
透视,0.6,0,0
透露,0.836363636363636,0.0363636363636364,0
递减,0.690909090909091,0.0363636363636364,0
递增,0.781818181818182,0,0
途径,0.818181818181818,0,0
逗号,0.890909090909091,0,0
通,0.509090909090909,0.0363636363636364,0
通俗,0.381818181818182,0,0
通信,0.925925925925926,0,0.0181818181818182
通告,0.745454545454545,0,0
通宵,0.763636363636364,0,0
通常,0.745454545454545,0,0
通用,0.909090909090909,0,0
通知,0.763636363636364,0,0
通行,0.672727272727273,0.0181818181818182,0
通讯,0.854545454545454,0,0
通货膨胀,0.636363636363636,0,0
通过,0.927272727272727,0,0
通道,0.727272727272727,0,0
逛街,0.818181818181818,0,0
逝世,0.818181818181818,0,0
速度,0.781818181818182,0,0
造假,0.807692307692308,0,0.0545454545454545
造反,0.666666666666667,0.0181818181818182,0.0181818181818182
造型,0.781818181818182,0,0
逮捕,0.818181818181818,0,0
逻辑,0.872727272727273,0,0
逼,0.759259259259259,0,0.0181818181818182
逼真,0.781818181818182,0,0
逼近,0.854545454545454,0.0181818181818182,0
逼迫,0.814814814814815,0.0181818181818182,0.0181818181818182
遇到,0.690909090909091,0,0
遇见,0.690909090909091,0,0
道,0.654545454545455,0,0
道士,0.254545454545455,0,0
道家,0.581818181818182,0,0
道德,0.672727272727273,0,0
道教,0.509090909090909,0.0181818181818182,0
道歉,0.836363636363636,0,0
道理,0.6,0,0
道路,0.777777777777778,0,0.0181818181818182
遗产,0.727272727272727,0,0
遗传,0.781818181818182,0,0
遗体,0.763636363636364,0,0
遗址,0.672727272727273,0,0
遗忘,0.854545454545454,0.0181818181818182,0
遗憾,0.833333333333333,0.0181818181818182,0.0181818181818182
遗迹,0.836363636363636,0,0
遥远,0.679245283018868,0,0.0363636363636364
遭受,0.872727272727273,0,0
遭遇,0.909090909090909,0,0
遵守,0.890909090909091,0,0
避免,0.890909090909091,0,0
避难所,0.618181818181818,0,0
邀请,0.654545454545455,0,0
邂逅,0.745454545454545,0.0363636363636364,0
邋遢,0.818181818181818,0,0
那,0.836363636363636,0,0
那个,0.818181818181818,0,0
那么,0.851851851851852,0.0181818181818182,0.0181818181818182
那样,0.709090909090909,0.0181818181818182,0
那边,0.8,0,0
那里,0.8,0,0
邪恶,0.890909090909091,0,0
邪教,0.472727272727273,0,0
邮件,0.6,0,0
邮寄,0.87037037037037,0,0.0181818181818182
邮局,0.763636363636364,0,0
邮差,0.654545454545455,0.0181818181818182,0
邮政,0.666666666666667,0,0.0181818181818182
邮票,0.745454545454545,0,0
邮筒,0.890909090909091,0,0
邮箱,0.711538461538462,0,0.0545454545454545
邮编,0.8,0,0
邮轮,0.709090909090909,0.0545454545454545,0
邻居,0.581818181818182,0,0
郁闷,0.763636363636364,0.0181818181818182,0
郊区,0.745454545454545,0,0
郊外,0.745454545454545,0,0
郊游,0.818181818181818,0,0
郎平,0.851851851851852,0.0363636363636364,0.0181818181818182
部,0.781818181818182,0,0
部位,0.927272727272727,0,0
部分,0.872727272727273,0,0
部落,0.636363636363636,0,0
部长,0.537037037037037,0.0181818181818182,0.0181818181818182
部门,0.8,0,0
部队,0.890909090909091,0,0
都,0.872727272727273,0,0
都市,0.854545454545454,0,0
鄙视,0.618181818181818,0,0
配偶,0.854545454545454,0,0
配合,0.872727272727273,0.0181818181818182,0
配方,0.740740740740741,0,0.0181818181818182
酒,0.763636363636364,0,0
酒吧,0.636363636363636,0,0
酒家,0.39622641509434,0.0181818181818182,0.0363636363636364
酒席,0.636363636363636,0.0181818181818182,0
酒店,0.685185185185185,0,0.0181818181818182
酒杯,0.872727272727273,0,0
